poi_id,osm_id,name,category,latitude,longitude,itinerary_category,is_itinerary_candidate
HYD017652,10126485610,International Courier Services DHL Fedex,other,17.4329534,78.3932313,Unclassified,False
HYD017653,10126518320,International Courier Services DHL Fedex,other,17.4041935,78.4122766,Unclassified,False
HYD017654,10126475884,International Courier Services Hyderabad,other,17.439051,78.4576203,Unclassified,False
HYD017655,661184529,International Crops Research Institute for the Semi Arid Tropics,other,17.512226342857144,78.27812615000002,Unclassified,False
HYD017656,1458977642,International Crops Research Institute for the Semi Arid Tropics,other,17.500314157894735,78.26257967017547,Unclassified,False
HYD017657,1016464110,International Departures Terminal,other,17.23601548235294,78.42738445882354,Unclassified,False
HYD017658,252139195,International Womens' Hostel,other,17.424044180000003,78.5240941,Unclassified,False
HYD017659,9773299678,Internet Marketing Services in Hyderabad | Book a service,other,17.4457128,78.3761857,Unclassified,False
HYD017660,5778805029,InventBird Pvt Ltd,other,17.4489606,78.3875732,Unclassified,False
HYD017661,916526245,Ion,other,17.33168205,78.5901508,Unclassified,False
HYD017662,11993246269,"Ion Digital Zone CVK Infrastructure,Near coca cola factory,opp jubliant food",other,17.455895,78.5572447,Unclassified,False
HYD017663,1124063178,Iqbal Towers,other,17.359185619999998,78.44283836,Unclassified,False
HYD017664,6574777330,Ironing Service,other,17.4210772,78.5664295,Unclassified,False
HYD017665,2422989191,Irrum Manzil,other,17.4202292,78.4563489,Unclassified,False
HYD017666,11738179192,Irrum Manzil,other,17.4209654,78.4558011,Unclassified,False
HYD017667,11738179193,Irrum Manzil,other,17.4205559,78.456101,Unclassified,False
HYD017668,354534242,Islamic Centre lane,other,17.4305034,78.41101275,Unclassified,False
HYD017669,356548093,Ismail Begum,other,17.51621202,78.42898815999999,Unclassified,False
HYD017670,355687993,Ismail St,other,17.342540749999998,78.46556975,Unclassified,False
HYD017671,571352165,Isnapur Cross Roads,other,17.5465024,78.2131863,Unclassified,False
HYD017672,1120726015,Istana Villas,other,17.376031725,78.3226594,Unclassified,False
HYD017673,7025820834,Izetta IT Solutions,other,17.4511435,78.3908647,Unclassified,False
HYD017674,355885283,J Block,other,17.47380574,78.31191656000001,Unclassified,False
HYD017675,625063138,J Block,other,17.4734738,78.31424752000001,Unclassified,False
HYD017676,626185068,J Block(Emrald),other,17.468305177777776,78.40690515555555,Unclassified,False
HYD017677,356557279,J G R High School,other,17.41591492,78.58391309999999,Unclassified,False
HYD017678,11736399724,J I hub,other,17.4933427,78.3932063,Unclassified,False
HYD017679,13611078469,J Nilayam,other,17.5166501,78.504308,Unclassified,False
HYD017680,776399357,J P Colony,other,17.53155814,78.26548423999999,Unclassified,False
HYD017681,776399360,J P Colony,other,17.53322065,78.2670402,Unclassified,False
HYD017682,776399358,J P Colony Road No 1,other,17.5320192,78.2668881,Unclassified,False
HYD017683,776399359,J P Colony Road No 1,other,17.532424133333333,78.26701613333334,Unclassified,False
HYD017684,7180363712,J spiders,other,17.4955876,78.3949379,Unclassified,False
HYD017685,356155333,J-PAL South Asia Hyderabad Office,other,17.44709266,78.50339308,Unclassified,False
HYD017686,356464753,J.K Heights,other,17.442958439999998,78.4473023,Unclassified,False
HYD017687,6853049479,JAMIA MASJID,other,17.542047,78.227818,Unclassified,False
HYD017688,316692073,JB Apartments,other,17.40665614,78.48495444,Unclassified,False
HYD017689,523338153,JB Heights,other,17.403906819999996,78.46579672,Unclassified,False
HYD017690,1118773825,JBS,other,17.4488218,78.4964407,Unclassified,False
HYD017691,7195061307,JBS,other,17.4488147,78.4965237,Unclassified,False
HYD017692,7201054971,JBS,other,17.4488181,78.4964843,Unclassified,False
HYD017693,596493950,JJ Fruit Garden,other,17.51873230434782,78.47968418695652,Unclassified,False
HYD017694,2600944572,JK TIMBER IMPEX PVT LTD,other,17.3567703,78.5429715,Unclassified,False
HYD017695,5405054242,JNIBF,other,17.444758,78.3529286,Unclassified,False
HYD017696,790788320,JNNURM Housing,other,17.370476883333335,78.38379166666668,Unclassified,False
HYD017697,999824885,JNR Arcade,other,17.410022820000002,78.63115378,Unclassified,False
HYD017698,264880833,JNTU - Examination Branch,other,17.49615922222222,78.39208362222222,Unclassified,False
HYD017699,11736352938,JNTU ADMISSION BLOCK,other,17.4930692,78.3931086,Unclassified,False
HYD017700,11736376198,JNTU ADMISSION BLOCK,other,17.4965408,78.3923247,Unclassified,False
HYD017701,2428122866,JNTU Bus Stop,other,17.496407,78.3944344,Unclassified,False
HYD017702,349017544,JNTU Bus Stop toward Hitech City,other,17.4957688,78.3948885,Unclassified,False
HYD017703,11736399514,JNTU CIVIL DEPARTMENT BLOCK,other,17.4951545,78.3904337,Unclassified,False
HYD017704,11747869745,JNTU Civil Eng Block,other,17.4948555,78.3904566,Unclassified,False
HYD017705,4343145632,JNTU College,other,17.4986724,78.3888678,Unclassified,False
HYD017706,11737669093,JNTU College,other,17.498637,78.3888634,Unclassified,False
HYD017707,11737669094,JNTU College,other,17.4986555,78.3888661,Unclassified,False
HYD017708,11736399513,JNTU DEPARTMENT EEE BLOCK,other,17.4950285,78.3911099,Unclassified,False
HYD017709,11736374001,JNTU Examination Branch,other,17.4959612,78.3922834,Unclassified,False
HYD017710,596751284,JNTU Examination Branch,other,17.496437014285714,78.39176655714286,Unclassified,False
HYD017711,11736344756,JNTU GEO INFORMATICS,other,17.4952923,78.3929405,Unclassified,False
HYD017712,6332382997,JNTU GLUG,other,17.4936107,78.3924677,Unclassified,False
HYD017713,9903987767,JNTU Guest House,other,17.4960456,78.3941216,Unclassified,False
HYD017714,129394331,JNTU Hyderabad Administrative Block,other,17.49657125555556,78.39238082777779,Unclassified,False
HYD017715,11736399516,JNTU IST BUILDING,other,17.4953165,78.3928873,Unclassified,False
HYD017716,11736330323,JNTU M,other,17.4958248,78.3919158,Unclassified,False
HYD017717,11736375723,JNTU M,other,17.4958505,78.3919281,Unclassified,False
HYD017718,11736376189,JNTU MECHANIC DEPARTMENT,other,17.4944511,78.3911096,Unclassified,False
HYD017719,688086618,JNTU Malaysian Twp Flyover,other,17.483187057142853,78.38968400714286,Unclassified,False
HYD017720,688086619,JNTU Malaysian Twp Flyover,other,17.483148813333333,78.38976140000001,Unclassified,False
HYD017721,896405384,JNTU Malaysian Twp Flyover,other,17.49199875,78.39317564999999,Unclassified,False
HYD017722,896405385,JNTU Malaysian Twp Flyover,other,17.492022,78.39330225,Unclassified,False
HYD017723,896405386,JNTU Malaysian Twp Flyover,other,17.4809068,78.3895205,Unclassified,False
HYD017724,1451531427,JNTU Malaysian Twp Flyover,other,17.4812167,78.3895446,Unclassified,False
HYD017725,11736376186,JNTU Metallurgical,other,17.4958404,78.3919287,Unclassified,False
HYD017726,129290556,JNTU Road,other,17.485077266666668,78.39021085,Unclassified,False
HYD017727,711023972,JNTU Road,other,17.490427552631584,78.39269033684211,Unclassified,False
HYD017728,711570089,JNTU Road,other,17.49603755,78.39566305000001,Unclassified,False
HYD017729,774954299,JNTU Road,other,17.49112615,78.39276456363636,Unclassified,False
HYD017730,1378292090,JNTU Road,other,17.496066799999998,78.39513096666667,Unclassified,False
HYD017731,1378292092,JNTU Road,other,17.4963356125,78.394482525,Unclassified,False
HYD017732,11736376195,JNTU SPANDANA,other,17.4945308,78.392016,Unclassified,False
HYD017733,11736376197,JNTU administrator Building,other,17.4968948,78.3926754,Unclassified,False
HYD017734,3166191377,JNTU bus stop,other,17.4964098,78.3955361,Unclassified,False
HYD017735,11736399728,JNTUH Examination,other,17.4959177,78.3922315,Unclassified,False
HYD017736,13715467225,JNTUH Examination Branch,other,17.4961184,78.3920909,Unclassified,False
HYD017737,11736344757,JNTUH Main Building,other,17.4965986,78.3924673,Unclassified,False
HYD017738,13715467227,JNTUH Mett Dept.,other,17.4957697,78.3919659,Unclassified,False
HYD017739,13715467230,JNTUH New Examination Branch,other,17.4947419,78.3918409,Unclassified,False
HYD017740,13715467228,JNTUH Science Block,other,17.4947329,78.3923886,Unclassified,False
HYD017741,11736399727,JNTUH administrative block,other,17.4965757,78.3924755,Unclassified,False
HYD017742,13715467224,JNTUH institution,other,17.4963877,78.3917099,Unclassified,False
HYD017743,776426186,JP Colony,other,17.531353520000003,78.26576856,Unclassified,False
HYD017744,7244256677,JP Morgan,other,17.4433152,78.3743046,Unclassified,False
HYD017745,271680404,JP Nagar Road,other,17.502906375,78.3504027875,Unclassified,False
HYD017746,824830119,JP Nagar Road,other,17.49800358,78.34887144000001,Unclassified,False
HYD017747,1234756303,JP's Royal Plaza,other,17.40247856,78.39201326,Unclassified,False
HYD017748,1015402351,JR FARMS,other,17.347402362500002,78.3169634,Unclassified,False
HYD017749,860660447,JRC Convention center,other,17.41446385,78.39512765,Unclassified,False
HYD017750,6501447999,JRD Interiors India Private Limited,other,17.4479993,78.3599578,Unclassified,False
HYD017751,176770394,JSP Honda,other,17.478665116666665,78.41848312500001,Unclassified,False
HYD017752,902974536,JSR Mall,other,17.49467714,78.34824516,Unclassified,False
HYD017753,31480729,JV Colony main road,other,17.446469675,78.3596175,Unclassified,False
HYD017754,131606125,JV Colony main road,other,17.443543223076922,78.35819098461539,Unclassified,False
HYD017755,535441374,JV Colony main road,other,17.4452401,78.35928118333332,Unclassified,False
HYD017756,1291219850,JV Colony main road,other,17.444445866666666,78.3589726,Unclassified,False
HYD017757,68883439,JVP,other,17.43947976,78.37857196,Unclassified,False
HYD017758,356440357,Jade Arcade,other,17.441423615384615,78.48813706153848,Unclassified,False
HYD017759,6581371213,Jagadamba Welding Works,other,17.4231684,78.5668789,Unclassified,False
HYD017760,184256802,Jagadgirigutta Road,other,17.497641124999998,78.43156380277776,Unclassified,False
HYD017761,598057645,Jagadish Chandrabose Block,other,17.59465518,78.44034842,Unclassified,False
HYD017762,362161866,Jagathgiri Gutta,other,17.506752212500004,78.43756062916667,Unclassified,False
HYD017763,1243996830,Jagathgiri Gutta,other,17.501157510526316,78.42767113684211,Unclassified,False
HYD017764,1243996832,Jagathgiri Gutta,other,17.501282542857147,78.43037392142858,Unclassified,False
HYD017765,1378318842,Jagathgiri Gutta,other,17.501618,78.4256617,Unclassified,False
HYD017766,1378318843,Jagathgiri Gutta,other,17.5015653,78.425872,Unclassified,False
HYD017767,281255795,Jagathgiri Gutta Road,other,17.511571649999997,78.42323083333333,Unclassified,False
HYD017768,313513922,Jagathgiri Gutta Road,other,17.499884855555553,78.41494012222222,Unclassified,False
HYD017769,322270695,Jagathgiri Gutta Road,other,17.51158162,78.42146081000001,Unclassified,False
HYD017770,822147160,Jagathgiri Gutta Road,other,17.499534349999998,78.414046825,Unclassified,False
HYD017771,822147161,Jagathgiri Gutta Road,other,17.498227899999996,78.410486525,Unclassified,False
HYD017772,1382942618,Jagathgiri Gutta Road,other,17.500423650000002,78.41612435,Unclassified,False
HYD017773,1382942619,Jagathgiri Gutta Road,other,17.50217098928572,78.42165934821428,Unclassified,False
HYD017774,1382942620,Jagathgiri Gutta Road,other,17.500333949999998,78.4159316,Unclassified,False
HYD017775,1426331424,Jagathgiri Gutta Road,other,17.511398725,78.424098025,Unclassified,False
HYD017776,1426331426,Jagathgiri Gutta Road,other,17.511469499999997,78.42373789999999,Unclassified,False
HYD017777,1450021189,Jagathgiri Gutta Road,other,17.511485044444445,78.42271375555555,Unclassified,False
HYD017778,357441270,Jagdhish and Revathi Nilayam,other,17.472042416666664,78.54426513333333,Unclassified,False
HYD017779,419169710,Jagdish Market road,other,17.391990924999998,78.475338175,Unclassified,False
HYD017780,215343220,Jahangir Nagar Road,other,17.334815627272725,78.55829942727273,Unclassified,False
HYD017781,420791818,Jai Durga Road,other,17.47146305,78.35335653000001,Unclassified,False
HYD017782,1425742988,Jai Durga Road,other,17.470035199999998,78.35338490000001,Unclassified,False
HYD017783,355687994,Jai Hanuman Rd,other,17.374392600000004,78.45529723333334,Unclassified,False
HYD017784,131606126,Jai Hind Gandhi Road,other,17.449237366666665,78.38788839444445,Unclassified,False
HYD017785,749876168,Jai Hind Gandhi Road,other,17.449439784210526,78.38769914736841,Unclassified,False
HYD017786,749876169,Jai Hind Gandhi Road,other,17.4532187,78.387711075,Unclassified,False
HYD017787,1474768421,Jai Hind Gandhi Road,other,17.4523384,78.38756125,Unclassified,False
HYD017788,1512881548,Jai Hind Gandhi Road,other,17.45234535,78.38747955,Unclassified,False
HYD017789,273263991,Jai Sri Ram Nagar Road Number 1,other,17.546664708333335,78.43842151666668,Unclassified,False
HYD017790,1425492866,Jai Sri Ram Nagar Road Number 1,other,17.53886365,78.43840333124999,Unclassified,False
HYD017791,2429317559,Jain Mandir,other,17.3737937,78.5394562,Unclassified,False
HYD017792,28110573,Jain Mandir Road,other,17.376877933333336,78.4725715888889,Unclassified,False
HYD017793,718884444,Jain Temple Road,other,17.424227964705878,78.4952240117647,Unclassified,False
HYD017794,413287762,Jaini Pvt.Ltd,other,17.458257555555555,78.37172763333334,Unclassified,False
HYD017795,3490944915,Jaini pvt ltd.,other,17.4581182,78.371696,Unclassified,False
HYD017796,626559706,Jains Carlton Creek,other,17.415892564285713,78.37105157142857,Unclassified,False
HYD017797,274822403,Jains PCH Elite,other,17.442140060000003,78.48277228,Unclassified,False
HYD017798,790306303,Jains Salzburg Towers,other,17.356176622222222,78.38392923333332,Unclassified,False
HYD017799,4791192809,Jaipuri Last bus stop,other,17.3792607,78.5724297,Unclassified,False
HYD017800,7243975384,Jaipuri colony bus stop,other,17.371557,78.5694429,Unclassified,False
HYD017801,356559529,Jaisree Sadan,other,17.41257226,78.49296024,Unclassified,False
HYD017802,1303671978,Jaitra by Pranav Praneeth,other,17.484923825,78.370069375,Unclassified,False
HYD017803,2708689041,Jal Vayu Vihar,other,17.4993252,78.3982089,Unclassified,False
HYD017804,563795196,Jal Vayu Vihar Road,other,17.499292404761906,78.40293080476191,Unclassified,False
HYD017805,1115116423,Jal Vayu Vihar Road,other,17.49931016,78.39627035999999,Unclassified,False
HYD017806,1115116425,Jal Vayu Vihar Road,other,17.499353525,78.40395675,Unclassified,False
HYD017807,1188019871,Jal Vayu Vihar Road,other,17.4993181,78.39490165000001,Unclassified,False
HYD017808,1202728445,Jal Vayu Vihar Road,other,17.49934295,78.3977512,Unclassified,False
HYD017809,1274876738,Jal Vayu Vihar Road,other,17.499350900000003,78.40042947999999,Unclassified,False
HYD017810,1460666568,Jal Vayu Vihar Road,other,17.49933896666667,78.39888636666667,Unclassified,False
HYD017811,1460666569,Jal Vayu Vihar Road,other,17.499276700000003,78.39828412000001,Unclassified,False
HYD017812,1540011383,Jal Vayu Vihar Road,other,17.499286849999997,78.39723565,Unclassified,False
HYD017813,1540011384,Jal Vayu Vihar Road,other,17.499319,78.39723455000001,Unclassified,False
HYD017814,3535525002,Jaligama,other,17.3587053,78.4510204,Unclassified,False
HYD017815,357443039,Jalkshatriya prakash hindi vidyalaya,other,17.37429316,78.46249836,Unclassified,False
HYD017816,119093363,Jama Masjid Road,other,17.418445625,78.498829675,Unclassified,False
HYD017817,354035137,Jama Masjid Road,other,17.418567975,78.49808390000001,Unclassified,False
HYD017818,355705355,Jama Masjid road,other,17.398059900000003,78.44440133333335,Unclassified,False
HYD017819,308586608,Jamai Osmania,other,17.4116226,78.5181614,Unclassified,False
HYD017820,12114475162,Jamai Osmania,other,17.411607,78.5182729,Unclassified,False
HYD017821,12114475163,Jamai Osmania,other,17.411598,78.5183194,Unclassified,False
HYD017822,49895862,Jamai Osmania Road,other,17.41492796923077,78.51877923076924,Unclassified,False
HYD017823,1553111285,Jamai Osmania Road,other,17.410271233333333,78.51775233333333,Unclassified,False
HYD017824,1553111286,Jamai Osmania Road,other,17.410837049999998,78.5178473,Unclassified,False
HYD017825,355687998,Jambagh 1st St,other,17.38491004,78.48013394,Unclassified,False
HYD017826,207568781,Jambagh Road,other,17.38123793529412,78.48356462352939,Unclassified,False
HYD017827,207830810,Jambagh Road,other,17.381220818750002,78.48395794375001,Unclassified,False
HYD017828,310462109,Jambagh Road,other,17.38277981875,78.48015113125001,Unclassified,False
HYD017829,1198597144,Jambagh Road,other,17.383527122222223,78.4762063111111,Unclassified,False
HYD017830,355687995,Jambaug 7th St,other,17.38281155,78.47579515000001,Unclassified,False
HYD017831,355687996,Jambaug 8th St,other,17.382285675,78.47562225,Unclassified,False
HYD017832,355687997,Jambaug 9th St,other,17.3817933,78.47576825,Unclassified,False
HYD017833,363212588,Jambaug 9th St,other,17.38200501111111,78.47603178888887,Unclassified,False
HYD017834,645159053,Jame Masjid Bi-Saheba,other,17.424943860000003,78.45281898000002,Unclassified,False
HYD017835,893170355,James Street,other,17.4329515,78.4873218,Unclassified,False
HYD017836,2528192948,James Street,other,17.4328826,78.4868237,Unclassified,False
HYD017837,13437156197,James Street,other,17.4329159,78.4868351,Unclassified,False
HYD017838,2710978507,"James Street, M.G. Road",other,17.4354446,78.4883801,Unclassified,False
HYD017839,5596353861,Jamestreet bus stop,other,17.4358309,78.488637,Unclassified,False
HYD017840,355687999,Jamia Masjid Lane,other,17.372638600000002,78.4999415,Unclassified,False
HYD017841,28110544,Jamia Masjid Road,other,17.391973255555556,78.45785941666668,Unclassified,False
HYD017842,28110545,Jamia Masjid Road,other,17.390662433333333,78.4563742777778,Unclassified,False
HYD017843,28110560,Jamia Masjid Road,other,17.391550545,78.461859315,Unclassified,False
HYD017844,28128595,Jamia Masjid Road,other,17.42031732222222,78.49313153333333,Unclassified,False
HYD017845,214949883,Jamia Masjid Road,other,17.372792142857143,78.50049081428573,Unclassified,False
HYD017846,1285887208,Jamia Masjid Road,other,17.391304440000003,78.46505116,Unclassified,False
HYD017847,1285887210,Jamia Masjid Road,other,17.391470650000002,78.46556895,Unclassified,False
HYD017848,1408620561,Jana Priya Utopia,other,17.366674080952375,78.4209621,Unclassified,False
HYD017849,4399227289,JanaPriya Villa Society,other,17.4358608,78.5441756,Unclassified,False
HYD017850,3535532946,Janagama,other,17.3564976,78.4483983,Unclassified,False
HYD017851,1184923224,Janahita,other,17.43213488,78.45321682,Unclassified,False
HYD017852,9903887124,Janani Model High School,other,17.5148395,78.4267285,Unclassified,False
HYD017853,6559981431,Janani Voluntary Blood Bank,other,17.4911424,78.3981988,Unclassified,False
HYD017854,6811749019,Janani Voluntary Blood Bank,other,17.4689634,78.4783156,Unclassified,False
HYD017855,6562133275,Janani Voluntary Blood Bank (A Unit of Janani Organization),other,17.4402541,78.4966613,Unclassified,False
HYD017856,355704909,Janapriya Apartment,other,17.510620168888888,78.5164720755556,Unclassified,False
HYD017857,1051807884,Janapriya Apartment Complex,other,17.493380166666665,78.55770705,Unclassified,False
HYD017858,6934842229,Janapriya Apartments,other,17.4418231,78.5680833,Unclassified,False
HYD017859,355705015,Janapriya Apartments,other,17.510851000000002,78.51591882,Unclassified,False
HYD017860,740707476,Janapriya Apartments,other,17.44157894,78.56817705000002,Unclassified,False
HYD017861,1067162167,Janapriya Apartments,other,17.39156991666667,78.54384449999999,Unclassified,False
HYD017862,1051807885,Janapriya Building,other,17.49354868,78.557424,Unclassified,False
HYD017863,1051807886,Janapriya Building,other,17.49358804,78.557849,Unclassified,False
HYD017864,1051807887,Janapriya Building,other,17.493195000000004,78.55774828000001,Unclassified,False
HYD017865,1051807888,Janapriya Building,other,17.49358932,78.55828885999999,Unclassified,False
HYD017866,1051807889,Janapriya Building,other,17.49331944,78.55820994000001,Unclassified,False
HYD017867,6934842239,Janapriya Bus stop,other,17.4420476,78.5661125,Unclassified,False
HYD017868,622604418,Janapriya Classic Apartment,other,17.45624326,78.42900066,Unclassified,False
HYD017869,1409408834,Janapriya Flats,other,17.348582284210526,78.53373801052632,Unclassified,False
HYD017870,622642802,Janapriya Metropolis Apartments and Classic Homes,other,17.455764194736844,78.42894070526314,Unclassified,False
HYD017871,622634886,Janapriya Metropolis BLOCK 4,other,17.455409019999998,78.42900626,Unclassified,False
HYD017872,362593225,Janapriya Metropolis BLOCK 5,other,17.455248219999998,78.42986039999998,Unclassified,False
HYD017873,622619495,Janapriya Metropolis BLOCK 6,other,17.454828579999997,78.43039742,Unclassified,False
HYD017874,362592972,Janapriya Metropolis BLOCK 7,other,17.45457966,78.42971007999999,Unclassified,False
HYD017875,375668894,Janapriya Metropolis BLOCK 8,other,17.45477158,78.42881264,Unclassified,False
HYD017876,355671240,Janapriya Nile Valley,other,17.51046516666667,78.3349685888889,Unclassified,False
HYD017877,8386469336,Janapriya Pramila Enclave,other,17.4360304,78.4618034,Unclassified,False
HYD017878,1413023902,Janapriya Quarters,other,17.377650664705882,78.55021987647058,Unclassified,False
HYD017879,1409409752,Janapriya Sai Nest Apartments,other,17.52996873636364,78.4452433,Unclassified,False
HYD017880,1409415307,Janapriya Shelters,other,17.510809560000002,78.51606122,Unclassified,False
HYD017881,1408624063,Janapriya Utopia - Block 1,other,17.367933473333334,78.42305883333333,Unclassified,False
HYD017882,266535029,Janapriya Utopia road,other,17.3666028,78.42383717999999,Unclassified,False
HYD017883,824800881,Janapriya Utopia road,other,17.36615258333333,78.42194105,Unclassified,False
HYD017884,824800888,Janapriya Utopia road,other,17.365880859999997,78.42165491,Unclassified,False
HYD017885,1283245280,Janapriya Utopia road,other,17.365610366666665,78.42105606666667,Unclassified,False
HYD017886,356292638,Janapriya Villa Society,other,17.45307092,78.56378234,Unclassified,False
HYD017887,356493599,Janapriya Villa Society,other,17.43573356,78.54402295999999,Unclassified,False
HYD017888,357184010,Janardhan Arcade,other,17.39446966,78.4640855,Unclassified,False
HYD017889,356021791,Janata Garage,other,17.495854119999997,78.3425788,Unclassified,False
HYD017890,10806838128,Jandhyala Carterer,other,17.4988672,78.5937559,Unclassified,False
HYD017891,356521420,Jannat,other,17.399630849999998,78.38754103333333,Unclassified,False
HYD017892,356233774,Janrise Advertising PVT Ltd,other,17.434665940000002,78.41296188,Unclassified,False
HYD017893,11954912265,Janwada Junction,other,17.4278268,78.2649113,Unclassified,False
HYD017894,576861388,Jarus Technologies,other,17.461742559999998,78.587433,Unclassified,False
HYD017895,355725574,Jasmine Block,other,17.52934851538462,78.36211772307692,Unclassified,False
HYD017896,1409413559,Jaswitha Luxor,other,17.394860312499997,78.33708766875,Unclassified,False
HYD017897,1425742276,Jaswitha Street,other,17.470360633333332,78.35651836666666,Unclassified,False
HYD017898,357311074,Jawahar Bal Bhavan,other,17.398017199999995,78.46885487999998,Unclassified,False
HYD017899,75499970,Jawahar Nagar Colony Road,other,17.43741527826087,78.4841397695652,Unclassified,False
HYD017900,356261344,Jaya  Priya Apartment,other,17.45275752,78.42195991999999,Unclassified,False
HYD017901,265419960,Jaya Bharathi Meadows,other,17.49940812,78.47559934,Unclassified,False
HYD017902,348675831,Jaya Deepika Estates,other,17.5257902,78.37090736,Unclassified,False
HYD017903,355676730,Jaya Deepika Estates,other,17.52613162,78.3717393,Unclassified,False
HYD017904,419385238,Jaya Deepika Estates,other,17.526170040000004,78.37047178,Unclassified,False
HYD017905,596724859,Jaya Deepika Estates Road No.1,other,17.525892250000002,78.37151975,Unclassified,False
HYD017906,355877618,Jaya Legacy,other,17.521200979999996,78.39847136,Unclassified,False
HYD017907,342045453,JayaBheri Silicon Towers,other,17.458671779999996,78.37063234,Unclassified,False
HYD017908,151866582,Jayabharati Gardens,other,17.474986714285716,78.42268887142858,Unclassified,False
HYD017909,139444433,Jayabheri,other,17.42810535,78.32968642727272,Unclassified,False
HYD017910,139444436,Jayabheri Orange County,other,17.421696899999997,78.34115396923076,Unclassified,False
HYD017911,273673835,Jayabheri Park Road,other,17.53694386956522,78.4859769826087,Unclassified,False
HYD017912,822252695,Jayabheri Park Road,other,17.536989205263158,78.4863194473684,Unclassified,False
HYD017913,1104946388,Jayabheri Park Road,other,17.53680235,78.48317300000001,Unclassified,False
HYD017914,1113557268,Jayabheri Park Road,other,17.53746513333333,78.48875923333333,Unclassified,False
HYD017915,1373589206,Jayabheri Park Road,other,17.537709,78.487806775,Unclassified,False
HYD017916,1373589207,Jayabheri Park Road,other,17.537752225,78.4877907,Unclassified,False
HYD017917,1453510036,Jayabheri Park Road,other,17.536662200000002,78.48446675,Unclassified,False
HYD017918,89915497,Jayabheri Silicon County,other,17.460251600000003,78.37134022857143,Unclassified,False
HYD017919,1234928443,Jayabheri Summit,other,17.400205140000004,78.35054726,Unclassified,False
HYD017920,1234918436,Jayabheri Temple Tree,other,17.40076160909091,78.34840701818179,Unclassified,False
HYD017921,1234909371,Jayabheri The Peak,other,17.400443966666668,78.3461105,Unclassified,False
HYD017922,1235235279,Jayabheri The Pinnacle,other,17.400847253846155,78.34078303076923,Unclassified,False
HYD017923,356203636,Jayalakshmi Apartments,other,17.456183730769233,78.53563036153847,Unclassified,False
HYD017924,354531182,Jayanagar Rd,other,17.500072025,78.405669475,Unclassified,False
HYD017925,31427987,Jayaprakashnagar,other,17.4360248,78.43943346666667,Unclassified,False
HYD017926,31427991,Jayaprakashnagar,other,17.434390360000002,78.43822918000001,Unclassified,False
HYD017927,31615496,Jayaprakashnagar,other,17.4339938,78.4388359,Unclassified,False
HYD017928,282201128,Jayaprakashnagar,other,17.43475166,78.43910878,Unclassified,False
HYD017929,1190749738,Jayaprakashnagar,other,17.4338226,78.43967409999999,Unclassified,False
HYD017930,412914672,Jaychandra enclave,other,17.429213642857142,78.51231820000001,Unclassified,False
HYD017931,985531417,Jeedimetla,other,17.57161056111111,78.42793553333333,Unclassified,False
HYD017932,6700585055,Jeedimetla Bus Stop,other,17.5266275,78.44044,Unclassified,False
HYD017933,28477350,Jeedimetla Main Road,other,17.477836131111115,78.44826424222224,Unclassified,False
HYD017934,309855319,Jeedimetla Main Road,other,17.492896502631574,78.45151561842106,Unclassified,False
HYD017935,309855814,Jeedimetla Main Road,other,17.498961,78.4518628,Unclassified,False
HYD017936,310010665,Jeedimetla Main Road,other,17.520320814285714,78.44517317619048,Unclassified,False
HYD017937,310012726,Jeedimetla Main Road,other,17.53077002941176,78.43720388823532,Unclassified,False
HYD017938,310012731,Jeedimetla Main Road,other,17.538842154545456,78.43416305454544,Unclassified,False
HYD017939,310013302,Jeedimetla Main Road,other,17.551029162500004,78.43279415535714,Unclassified,False
HYD017940,310013303,Jeedimetla Main Road,other,17.565143389189192,78.42836787837837,Unclassified,False
HYD017941,314368707,Jeedimetla Main Road,other,17.477214324137933,78.44824464827585,Unclassified,False
HYD017942,314368708,Jeedimetla Main Road,other,17.490887292307693,78.4510880769231,Unclassified,False
HYD017943,314516613,Jeedimetla Main Road,other,17.520938604,78.444586488,Unclassified,False
HYD017944,314685112,Jeedimetla Main Road,other,17.507858284615384,78.44868544615383,Unclassified,False
HYD017945,314685113,Jeedimetla Main Road,other,17.50664951481481,78.44917707407406,Unclassified,False
HYD017946,378418154,Jeedimetla Main Road,other,17.467296133333335,78.44597713333333,Unclassified,False
HYD017947,378418175,Jeedimetla Main Road,other,17.46721592,78.44610054,Unclassified,False
HYD017948,380238329,Jeedimetla Main Road,other,17.511561800000003,78.44769462500001,Unclassified,False
HYD017949,380238330,Jeedimetla Main Road,other,17.515127125000003,78.4471731,Unclassified,False
HYD017950,380238331,Jeedimetla Main Road,other,17.53837213076923,78.43417446923077,Unclassified,False
HYD017951,380238332,Jeedimetla Main Road,other,17.4989104,78.4517788,Unclassified,False
HYD017952,380238333,Jeedimetla Main Road,other,17.53026646842105,78.43743500526318,Unclassified,False
HYD017953,380238334,Jeedimetla Main Road,other,17.554877154945054,78.43153365714286,Unclassified,False
HYD017954,823812848,Jeedimetla Main Road,other,17.568647411111115,78.42523973333334,Unclassified,False
HYD017955,823812850,Jeedimetla Main Road,other,17.571692478260868,78.42453686521739,Unclassified,False
HYD017956,823812851,Jeedimetla Main Road,other,17.5751734,78.4232602,Unclassified,False
HYD017957,823812852,Jeedimetla Main Road,other,17.571780515789474,78.42441989473684,Unclassified,False
