poi_id,osm_id,name,category,itinerary_category,latitude,longitude,nearest_road_node,distance_to_road_m,mapping_quality
HYD031681,600225463,Cricket Ground,pitch,Recreation & Sports,17.5954238,78.44161800499998,5694595556,75.536,Normal
HYD031682,853245655,Cricket Net,pitch,Recreation & Sports,17.40505174,78.55015328,3612571079,35.325,Normal
HYD031683,110018696,Cricket Nets,pitch,Recreation & Sports,17.44995796,78.37521656,3602306563,23.741,Normal
HYD031684,846905618,Cricket Pitch,pitch,Recreation & Sports,17.459320299999998,78.37402026,5776378907,12.943,Normal
HYD031685,107274207,Cricket and Volley Ball Ground,pitch,Recreation & Sports,17.39198392,78.3215385,4204415429,27.205,Normal
HYD031686,1082823043,Cricket playground,pitch,Recreation & Sports,17.50326928,78.44204255999999,3598282649,74.457,Normal
HYD031687,1494637349,DPS Nacharan Football Ground,pitch,Recreation & Sports,17.439736345454545,78.555325,7711049610,35.139,Normal
HYD031688,1494637350,DPSN Badminton Court,pitch,Recreation & Sports,17.44037648,78.55563816,7711049603,33.465,Normal
HYD031689,1120073304,DPSN Basketball Court,pitch,Recreation & Sports,17.44036016,78.55579675999999,7711049606,32.987,Normal
HYD031690,798336244,Fairfields Colony Badminton Court,pitch,Recreation & Sports,17.39229104,78.37727798,3579910542,11.082,Normal
HYD031691,240775647,Football Ground,pitch,Recreation & Sports,17.44676004,78.3483588,13620987602,61.1,Normal
HYD031692,304614006,Football Ground,pitch,Recreation & Sports,17.393633259999994,78.45188958000001,726259122,59.407,Normal
HYD031693,1051807899,Football Ground,pitch,Recreation & Sports,17.48976472,78.53318358,2222733753,70.078,Normal
HYD031694,1324094314,Football Ground,pitch,Recreation & Sports,17.44891288,78.42777373999999,3602306376,40.555,Normal
HYD031695,600225465,Football Pitch,pitch,Recreation & Sports,17.595294357142855,78.44251844285715,5878359515,58.82,Normal
HYD031696,6935603380,Footwear Shop,pitch,Recreation & Sports,17.4338258,78.4266116,1312750204,11.822,Normal
HYD031697,337930048,Goshamahal Sports Stadium,pitch,Recreation & Sports,17.37961103,78.47061483,1320897036,89.4,Normal
HYD031698,10239736179,Govardhan Badminton Academy,pitch,Recreation & Sports,17.3993285,78.5687021,11061326513,27.042,Normal
HYD031699,256666892,Ground,pitch,Recreation & Sports,17.393324720000003,78.52863255999999,2234831493,66.19,Normal
HYD031700,75365528,Gymkhana Cricket Pitch,pitch,Recreation & Sports,17.445022862962965,78.49001650370371,3598261817,98.345,Normal
HYD031701,1222712336,High Fields Basketball Court,pitch,Recreation & Sports,17.416080457142858,78.33984237142856,11342898257,20.992,Normal
HYD031702,1222890644,High Fields Giant Chess Board,pitch,Recreation & Sports,17.416278633333334,78.33983686666666,12295771398,17.635,Normal
HYD031703,1222890640,High Fields Tennis,pitch,Recreation & Sports,17.41540077142857,78.34147538571428,11342898399,13.984,Normal
HYD031704,1247721908,Honeywell Cricket Field,pitch,Recreation & Sports,17.419081885714284,78.34481408571428,3602298733,38.669,Normal
HYD031705,337929256,Idgah Grounds,pitch,Recreation & Sports,17.4014332,78.45297074,11568868210,55.625,Normal
HYD031706,1451106763,Indoor Badminton Court,pitch,Recreation & Sports,17.391160640000003,78.31789834,4204415414,36.911,Normal
HYD031707,5571207452,Indus Universal School Cricket Ground,pitch,Recreation & Sports,17.5073197,78.5552502,12058972276,81.457,Normal
HYD031708,582560845,Indus Universal School Tennis Court,pitch,Recreation & Sports,17.50794406666667,78.55509568333333,2794350128,39.944,Normal
HYD031709,582560846,Indus Universal School Tennis Court,pitch,Recreation & Sports,17.507973585714286,78.55476417142857,2794350140,39.265,Normal
HYD031710,11736376194,JNTU Basketball Ground,pitch,Recreation & Sports,17.4911159,78.3904076,7686812918,32.964,Normal
HYD031711,129529485,JNTU Ground,pitch,Recreation & Sports,17.492552760000002,78.39037145,1427659078,66.492,Normal
HYD031712,2447240863,Jawaharlal Nehru Polytechnic College Grounds,pitch,Recreation & Sports,17.3935533,78.5285095,2623037170,57.697,Normal
HYD031713,9768810819,Jb Cricket Club,pitch,Recreation & Sports,17.2800658,78.5879841,307059947,90.591,Normal
HYD031714,1063488279,Jb Cricket Club,pitch,Recreation & Sports,17.2800772875,78.58781859999999,2089777039,73.979,Normal
HYD031715,790788322,KRR Cricket Ground,pitch,Recreation & Sports,17.369658253846158,78.3839005076923,3579906465,48.696,Normal
HYD031716,12696077820,KS Badminton Academy,pitch,Recreation & Sports,17.4133242,78.5978262,12025361081,25.297,Normal
HYD031717,9708889100,Lcg Ground,pitch,Recreation & Sports,17.4852069,78.3185281,6914867220,57.486,Normal
HYD031718,274822406,MCA Basketball Court,pitch,Recreation & Sports,17.44459576,78.48621591999999,3598260689,48.431,Normal
HYD031719,616241199,MREC Cricket Ground,pitch,Recreation & Sports,17.55885701333333,78.45429714000001,10262398223,60.917,Normal
HYD031720,8113828213,Manikonda sports arena,pitch,Recreation & Sports,17.3997487,78.3680797,11527564324,26.254,Normal
HYD031721,158309249,Mens Basketball Court,pitch,Recreation & Sports,17.5387414,78.38496176000001,1705375540,24.635,Normal
HYD031722,261478379,Microsoft Basketball,pitch,Recreation & Sports,17.43283958,78.34310298,1043522227,77.527,Normal
HYD031723,1344036951,Microsoft Giant Chess Board,pitch,Recreation & Sports,17.43060392,78.34303494000001,2220940907,49.141,Normal
HYD031724,1345418274,Microsoft Kick Boxing Area,pitch,Recreation & Sports,17.43036186,78.34196628000001,2246072972,50.826,Normal
HYD031725,261478382,Microsoft Tennis,pitch,Recreation & Sports,17.43245684,78.34285806,1043522295,32.672,Normal
HYD031726,248417254,Municipal Corporation Playground,pitch,Recreation & Sports,17.402844979999998,78.44496054,1324037182,25.541,Normal
HYD031727,1037910806,NFC Cricket Ground,pitch,Recreation & Sports,17.46558338,78.57408397500002,4185236998,101.133,Extended
HYD031728,246112147,NIRD playground,pitch,Recreation & Sports,17.31369234,78.40506536666666,2527794265,108.24,Extended
HYD031729,122805529,Nasr School Football Gound,pitch,Recreation & Sports,17.43797297777778,78.37048434444444,11491021523,36.358,Normal
HYD031730,1393041453,New Football Ground,pitch,Recreation & Sports,17.540983524999994,78.57634998055556,12895031417,59.181,Normal
HYD031731,625369999,Old Football ground,pitch,Recreation & Sports,17.5437244,78.57427398,2684820193,47.88,Normal
HYD031732,1418892833,PB Cricket Ground - Kollur,pitch,Recreation & Sports,17.455560979999998,78.26421618666667,2222703442,393.043,Extended
HYD031733,1251533032,Paintball Arena,pitch,Recreation & Sports,17.413345855555555,78.32994322222223,11842274996,35.293,Normal
HYD031734,90557539,Pallavi Model School Playground,pitch,Recreation & Sports,17.464433399999997,78.48658552857141,3598268143,26.477,Normal
HYD031735,297208260,Pallavi Tennis Academy,pitch,Recreation & Sports,17.46483396,78.48649562,7694261124,24.618,Normal
HYD031736,297208261,Pallavi Tennis Academy,pitch,Recreation & Sports,17.464834219999997,78.48669638,7694255731,29.707,Normal
HYD031737,297208262,Pallavi Tennis Academy,pitch,Recreation & Sports,17.464837900000003,78.48688436,3598268459,39.227,Normal
HYD031738,297208263,Pallavi Tennis Academy,pitch,Recreation & Sports,17.4644576,78.48620082,3598268171,49.141,Normal
HYD031739,297208264,Pallavi Tennis Academy,pitch,Recreation & Sports,17.464826280000004,78.48617970000001,7694261131,27.355,Normal
HYD031740,1125338694,Practice Net,pitch,Recreation & Sports,17.473507160000004,78.31479512,5901691612,22.3,Normal
HYD031741,872890030,Rachabanda Grounds,pitch,Recreation & Sports,17.505977976190472,78.38933673809524,9860351794,91.624,Normal
HYD031742,545605706,Raghavendra Sports Estate,pitch,Recreation & Sports,17.344487383333334,78.38485425,7672996830,78.438,Normal
HYD031743,1199771916,Ramnaidu Cricket Academy,pitch,Recreation & Sports,17.458781150000004,78.3885095,6936808906,58.227,Normal
HYD031744,962244411,Rio Sports Arena,pitch,Recreation & Sports,17.49334762,78.57413521999999,7698014543,16.474,Normal
HYD031745,170187470,SAAP Tennis Complex,pitch,Recreation & Sports,17.399450044444443,78.47185376666668,2847561572,55.464,Normal
HYD031746,1015403235,SSR CRICKET GROUND,pitch,Recreation & Sports,17.349531242857143,78.32642427142856,7643349041,101.519,Extended
HYD031747,558979476,SVK Stadium,pitch,Recreation & Sports,17.43556666,78.36108792,7010687971,20.681,Normal
HYD031748,176129962,Secubderabad Club Tennis Court,pitch,Recreation & Sports,17.45355136,78.49841771999999,3598264817,54.064,Normal
HYD031749,11009648645,Shivaji cricket ground,pitch,Recreation & Sports,17.3479458,78.5609258,11009674086,16.449,Normal
HYD031750,265200558,Skating Track,pitch,Recreation & Sports,17.493923600000002,78.30760755999998,7642110926,44.027,Normal
HYD031751,1456908880,Smash & Co Pickleball Arena,pitch,Recreation & Sports,17.47085292,78.53863808,2222561354,20.072,Normal
HYD031752,852358173,Soccer Pitch,pitch,Recreation & Sports,17.55785402222222,78.3949277,7950865032,43.403,Normal
HYD031753,852372067,Soccer Pitch,pitch,Recreation & Sports,17.55405436,78.39800123999999,7682389839,31.19,Normal
HYD031754,1199766662,Speed Football Academy,pitch,Recreation & Sports,17.454050839999997,78.39703746,2249841558,39.185,Normal
HYD031755,355956738,Suchitra Badminton Academy,pitch,Recreation & Sports,17.50127756,78.47376702,11493777119,35.438,Normal
HYD031756,265204873,Sundaravanam Park Cricket Ground,pitch,Recreation & Sports,17.5044309,78.29937522,3468967775,92.219,Normal
HYD031757,176129961,Tariq Sports Academy,pitch,Recreation & Sports,17.453677239999998,78.49790809999999,3598264817,29.676,Normal
HYD031758,13715401162,Tennis Court,pitch,Recreation & Sports,17.4911545,78.3902978,7686812917,23.753,Normal
HYD031759,361719404,Tennis Court,pitch,Recreation & Sports,17.44314362,78.41066166,13355180964,9.538,Normal
HYD031760,851499483,Tennis Court,pitch,Recreation & Sports,17.56422484,78.38488849999999,11893357432,62.79,Normal
HYD031761,851499484,Tennis Court,pitch,Recreation & Sports,17.56394246,78.38492368,11893357432,33.827,Normal
HYD031762,852358168,Tennis Court,pitch,Recreation & Sports,17.557994280000003,78.39528876,7950865031,26.348,Normal
HYD031763,852358169,Tennis Court,pitch,Recreation & Sports,17.5574938625,78.395332225,3614504867,41.077,Normal
HYD031764,990873546,Tennis Court,pitch,Recreation & Sports,17.44925672,78.42749083999999,13394394087,24.91,Normal
HYD031765,254994032,The EFL University Basketball court,pitch,Recreation & Sports,17.424532199999998,78.52225092,11043771258,15.725,Normal
HYD031766,254993852,The EFL University Football ground,pitch,Recreation & Sports,17.42459856,78.52267807999999,11043815759,16.296,Normal
HYD031767,5732474086,Throwball court,pitch,Recreation & Sports,17.3363076,78.289356,2235061756,96.584,Normal
HYD031768,158310172,VNR Football cum Cricket Ground,pitch,Recreation & Sports,17.539898188888888,78.3855826111111,12856750887,40.517,Normal
HYD031769,158309553,VNR Tennis Court,pitch,Recreation & Sports,17.54083818,78.38641456,1705374891,22.653,Normal
HYD031770,158309554,VNRVJIET Womens Basketball Court,pitch,Recreation & Sports,17.54054282,78.38584692,1705374884,19.524,Normal
HYD031771,158318321,VNRVJIET Womens Throwball Court,pitch,Recreation & Sports,17.54054938,78.38599484000001,1705374883,19.329,Normal
HYD031772,238168753,Vajpayee Playground,pitch,Recreation & Sports,17.416328659999998,78.49028625999999,4003605284,30.192,Normal
HYD031773,107278010,Volley Ball courts,pitch,Recreation & Sports,17.390385759999997,78.3192798,4204415400,23.416,Normal
HYD031774,600225469,Volleyball Court,pitch,Recreation & Sports,17.59474562,78.44147627999999,5692832417,52.374,Normal
HYD031775,158310170,Volleyball Court 1,pitch,Recreation & Sports,17.53908136,78.38526878,1677942170,21.802,Normal
HYD031776,158310167,Volleyball Court 2,pitch,Recreation & Sports,17.53912798,78.38510949999998,1705375540,23.647,Normal
HYD031777,361719599,Volleyball court,pitch,Recreation & Sports,17.44301948,78.41003751999999,3602303527,29.47,Normal
HYD031778,71932260,YMCA Basketball court,pitch,Recreation & Sports,17.442625019999998,78.49880568,4317346529,20.586,Normal
HYD031779,929948083,basket ball court,pitch,Recreation & Sports,17.33639342,78.28887974,5737075863,145.892,Extended
HYD031780,1891017369,beach Volleyball,pitch,Recreation & Sports,17.4369592,78.471259,1869496150,57.454,Normal
HYD031781,1473511638,chitrapuri box cricket,pitch,Recreation & Sports,17.417056099999996,78.37811766,7549970674,17.939,Normal
HYD031782,7243985019,hama cricket grounds,pitch,Recreation & Sports,17.3320783,78.3673801,2247713058,213.819,Extended
HYD031783,11361111812,indoor Badminton Court Vasanth Nagar,pitch,Recreation & Sports,17.4941647,78.383819,3602320866,28.703,Normal
HYD031784,1014631584,indoor game point,pitch,Recreation & Sports,17.474107580000002,78.55183344,2225283779,20.197,Normal
HYD031785,374415594,janapriya,pitch,Recreation & Sports,17.52834282,78.52158304,3618932945,30.643,Normal
HYD031786,5732945790,nets,pitch,Recreation & Sports,17.3363496,78.2891127,2235061756,121.832,Extended
HYD031787,1149200673,pedda pitch,pitch,Recreation & Sports,17.36187202,78.5448748,3612552262,71.736,Normal
HYD031788,7180153790,skate floor,pitch,Recreation & Sports,17.4964136,78.4091021,3602321312,33.942,Normal
HYD031789,264585543,skating outdoor stadium,pitch,Recreation & Sports,17.414189009090908,78.48532371818182,3670021583,43.862,Normal
HYD031790,776431170,st.martins ground,pitch,Recreation & Sports,17.542609258333332,78.47513746666667,7698286216,65.577,Normal
HYD031791,5877747599,vardhaman college cricket ground,pitch,Recreation & Sports,17.2533967,78.3077704,2244766830,94.576,Normal
HYD031792,5732474085,volleyball court,pitch,Recreation & Sports,17.3363094,78.2892307,2235061756,109.763,Extended
HYD031794,10262083192,ABU BAKAR MASJID,place_of_worship,Religion,17.4510809,78.5248079,2232107615,15.57,Normal
HYD031795,357384102,ABU BAKR MASJID,place_of_worship,Religion,17.45108926,78.52479702,2232107615,16.889,Normal
HYD031796,10262083110,ASRA MASJID,place_of_worship,Religion,17.4492651,78.5370082,7719540774,27.767,Normal
HYD031797,3530280322,AYYAPPA TEMPLE,place_of_worship,Religion,17.3491816,78.5285059,2244374623,29.121,Normal
HYD031798,331355749,AYYAPPA TEMPLE,place_of_worship,Religion,17.39715632,78.5170788,309704541,37.511,Normal
HYD031799,8386228843,Aai Mataji Temple,place_of_worship,Religion,17.4223196,78.5107051,12217441136,23.219,Normal
HYD031800,12852130844,Aanjaneya swamy temple,place_of_worship,Religion,17.392094,78.5148276,12704188687,23.43,Normal
HYD031801,776400461,Aashoor Khana,place_of_worship,Religion,17.32625942,78.27416522000001,7246510440,7.748,Normal
HYD031802,1475760971,Abhaya Anjaneya Temple,place_of_worship,Religion,17.4085011,78.5100507,3612572834,10.549,Normal
HYD031803,6853049434,Abhaya Anjaneya Temple,place_of_worship,Religion,17.494429,78.3452587,2231795911,26.954,Normal
HYD031804,626897361,Afzalgunj Masjid,place_of_worship,Religion,17.3762148,78.4739176,308779600,34.219,Normal
HYD031805,4917132314,Akaashpuri Hanuman Temple,place_of_worship,Religion,17.3768228,78.4538334,7702268734,2.796,Normal
HYD031806,9885108796,Akkaanna Madanna Temple,place_of_worship,Religion,17.351903,78.4762445,2852574305,29.281,Normal
HYD031807,6772788269,Al Madina Jamia Masjid,place_of_worship,Religion,17.4228826,78.5116862,309707740,34.211,Normal
HYD031808,3791348884,Alamgiri,place_of_worship,Religion,17.3983468,78.4568226,309713941,38.717,Normal
HYD031809,7244480648,All in one temple,place_of_worship,Religion,17.3918711,78.4349937,1312714965,21.485,Normal
HYD031810,13673486434,Ambedkar Bhavan,place_of_worship,Religion,17.50748,78.4293342,2852571813,11.542,Normal
HYD031811,624384091,Amberpet Mosque - Darga Amber Baba,place_of_worship,Religion,17.392032016666665,78.51909328333333,1316890506,35.455,Normal
HYD031812,356480697,Ammavari Temple,place_of_worship,Religion,17.3436103,78.3775118,11510706499,11.274,Normal
HYD031813,349257452,Anjaneya Swami Temple,place_of_worship,Religion,17.4399609,78.3958845,3602302752,17.073,Normal
HYD031814,776648963,Annapurna devi temple,place_of_worship,Religion,17.524576900000003,78.41482776666666,7679429236,24.217,Normal
HYD031815,356009684,Aqsa,place_of_worship,Religion,17.48688322,78.31751072,2000780642,17.098,Normal
HYD031816,9903766099,Aqsa masjid,place_of_worship,Religion,17.5179697,78.4345308,2852309857,23.455,Normal
HYD031817,2429323037,Asthalaxmi Temple,place_of_worship,Religion,17.3650252,78.5470862,1596560489,49.692,Normal
HYD031818,7244242709,Autonagar,place_of_worship,Religion,17.3356141,78.5792031,13303530751,17.243,Normal
HYD031819,7153697096,Avatar Meher Baba Hyderabad Centre,place_of_worship,Religion,17.4448052,78.401638,324210206,7.706,Normal
HYD031820,7153615354,Avatar Meher Baba Koti Center,place_of_worship,Religion,17.382157,78.4883087,743369107,14.674,Normal
HYD031821,331631009,Ayappa Swamy Temple,place_of_worship,Religion,17.4725998,78.56553586,3387347820,23.427,Normal
HYD031822,1271903795,"Ayyapa Temple, Bolarum",place_of_worship,Religion,17.5143622,78.5209551,11205086520,19.745,Normal
HYD031823,9924565987,Ayyappa Swamy Temple,place_of_worship,Religion,17.44609,78.545408,2231827145,20.323,Normal
HYD031824,1306282002,Ayyappa Temple,place_of_worship,Religion,17.4893158,78.517608,3598276707,37.138,Normal
HYD031825,8389256569,Ayyappa Temple,place_of_worship,Religion,17.4965311,78.453348,2786981632,9.437,Normal
HYD031826,10280090377,Ayyappa Temple,place_of_worship,Religion,17.3103348,78.4431858,7682053215,33.557,Normal
HYD031827,356497727,Ayyappa temple,place_of_worship,Religion,17.41384058,78.57358122000001,2854498041,13.614,Normal
HYD031828,238284085,Aza Khana E Zehra,place_of_worship,Religion,17.372884579999997,78.48250073,1813453238,30.299,Normal
HYD031829,265204803,BHEL Temples,place_of_worship,Religion,17.501309885714285,78.29755698571428,4191133742,9.531,Normal
HYD031830,356566655,BK Guda Mazid,place_of_worship,Religion,17.44552772,78.44409275999999,3598261688,19.006,Normal
HYD031831,6583339526,Baba shah miskeen shah quadri dargah,place_of_worship,Religion,17.4652084,78.4729998,7694096032,15.538,Normal
HYD031832,7244249275,Baba temple,place_of_worship,Religion,17.4968143,78.4594191,3598279733,7.21,Normal
HYD031833,318505361,Bada Ganesh,place_of_worship,Religion,17.410790740000003,78.46402018,726158175,13.375,Normal
HYD031834,9913821033,Balaji Temple,place_of_worship,Religion,17.3772451,78.4378689,2859816190,14.486,Normal
HYD031835,259506395,Balaji Temple,place_of_worship,Religion,17.410704749999997,78.57112532500001,2649380001,32.927,Normal
HYD031836,357137433,"Bangaru Maisamma Temple, Boduppal",place_of_worship,Religion,17.4206371,78.58520456,3496436154,11.869,Normal
HYD031837,491246109,Bank Street Amma (Mata) Mandir,place_of_worship,Religion,17.3863510125,78.4810572125,1320763111,21.547,Normal
HYD031838,2446003124,Bapist Church,place_of_worship,Religion,17.3702189,78.5209584,312810346,32.999,Normal
HYD031839,579468935,Baptist,place_of_worship,Religion,17.39611287777778,78.48935003333332,3612566684,50.14,Normal
HYD031840,677298887,Baptist Church,place_of_worship,Religion,17.3961081,78.489357,3612566684,51.051,Normal
HYD031841,238177493,Baptist Church,place_of_worship,Religion,17.4205363,78.49365788,2460307979,9.081,Normal
HYD031842,281502015,Basheerbagh Durga Temple,place_of_worship,Religion,17.40085115,78.47571814,3100002635,15.902,Normal
HYD031843,1177107988,Basilica of Our Lady of the Assumption,place_of_worship,Religion,17.44223207647059,78.50223463529412,3598260080,39.566,Normal
HYD031844,10279737706,Bee Saheba Masjid,place_of_worship,Religion,17.359433,78.4412483,2550434414,21.544,Normal
HYD031845,356026747,Berachah Prayer House,place_of_worship,Religion,17.48378826,78.37963222,2249764798,39.601,Normal
HYD031846,13295395524,Bethany M.B Church,place_of_worship,Religion,17.3699497,78.4779176,2854813995,12.154,Normal
HYD031847,11484467234,Bethel Gospel Church,place_of_worship,Religion,17.3504408,78.560009,2247660693,27.736,Normal
HYD031848,1236761244,Bethel Gospel Church,place_of_worship,Religion,17.35044384,78.56002426,2247660693,27.086,Normal
HYD031849,13436972460,Bethesdha mahima pradana mandiram,place_of_worship,Religion,17.5113593,78.4223754,3665228672,12.94,Normal
HYD031850,577120414,Bhagyalaxmi Temple,place_of_worship,Religion,17.361528220000004,78.47483457999999,1309442595,9.878,Normal
HYD031851,129529482,Bhagyanagar Saibaba temple,place_of_worship,Religion,17.49450532,78.40272339999999,1437305504,43.621,Normal
HYD031852,238169525,Bhavani Shankar Temple,place_of_worship,Religion,17.420774041666668,78.49749246666666,1338925991,56.291,Normal
HYD031853,1437365110,Bhavani Temple,place_of_worship,Religion,17.4518905,78.5299783,1435323228,21.818,Normal
HYD031854,1438252865,Bhavani Temple,place_of_worship,Religion,17.4488251,78.5306175,1333813839,14.79,Normal
HYD031855,3530710151,Bhoodevi Nagar Temple,place_of_worship,Religion,17.4916085,78.5025578,2221879061,25.721,Normal
HYD031856,6187870388,Bhoolaxmi Mata Temple,place_of_worship,Religion,17.4046498,78.4518273,11043686827,3.539,Normal
HYD031857,6219010686,Bhoolaxmi Temple,place_of_worship,Religion,17.3999614,78.4626938,11980154951,13.211,Normal
HYD031858,356204159,Bhramaramba Mallikarjun Swamy Temple,place_of_worship,Religion,17.455153799999998,78.53627900000001,1333986165,21.279,Normal
HYD031859,9458465095,Bhramha kumaris spiritual Museum,place_of_worship,Religion,17.3445274,78.3010589,9458465092,19.135,Normal
HYD031860,4917180020,Bhulaxmi Temple,place_of_worship,Religion,17.3710642,78.4667112,2180797287,19.866,Normal
HYD031861,1491785286,Bhulaxmi Temple,place_of_worship,Religion,17.37101748,78.46671247999998,2180797287,23.815,Normal
HYD031862,13673385127,Bhulaxmi mata temple begum bazar,place_of_worship,Religion,17.3712842,78.4691051,3791315055,11.335,Normal
HYD031863,7610971341,Bible Believers Church,place_of_worship,Religion,17.4655397,78.3630344,7673719027,10.107,Normal
HYD031864,10000795507,Bilal Masjid,place_of_worship,Religion,17.3654804,78.5123291,3612553937,16.192,Normal
HYD031865,4575247893,Birappa Swamy temple,place_of_worship,Religion,17.3441893,78.5609373,4012402540,4.419,Normal
HYD031866,7819679155,Birappa Temple,place_of_worship,Religion,17.4380496,78.4701257,4015831483,18.336,Normal
HYD031867,318505362,Birla Mandir,place_of_worship,Religion,17.405465154166667,78.46939017916667,13371462722,8.663,Normal
HYD031868,6850830310,BogulKunta Masjid,place_of_worship,Religion,17.3910628,78.4807439,2847561288,14.096,Normal
HYD031869,1438252869,Brahmam Gari Templa,place_of_worship,Religion,17.4484157,78.530301,1332770214,12.261,Normal
HYD031870,8386747453,Brahmarambha Mallikarjuna swamy temple,place_of_worship,Religion,17.4727815,78.3893643,2249842097,19.991,Normal
HYD031871,464029751,Bujili Mahankali Temple,place_of_worship,Religion,17.3875788,78.52662466000001,1316917866,8.221,Normal
HYD031872,346569406,"CSI Garrison Wesley Church, Lal Bazar",place_of_worship,Religion,17.478800054545456,78.51491982727272,3598272609,12.01,Normal
HYD031873,7362894300,CSI Wesley Church,place_of_worship,Religion,17.4145262,78.498771,3612575935,23.836,Normal
HYD031874,8386766760,Catholic Church,place_of_worship,Religion,17.4722044,78.3901749,2249842092,13.073,Normal
HYD031875,6685486362,"Centenary Baptist Church, Secundrabad",place_of_worship,Religion,17.4401041,78.499527,3598259517,56.551,Normal
HYD031876,357965577,Chandabagh-Masjid,place_of_worship,Religion,17.465942846153848,78.55945064615385,7716704172,43.285,Normal
HYD031877,1435322441,ChandraMouleeshwara Temple,place_of_worship,Religion,17.4509324,78.5347403,1435313737,14.34,Normal
HYD031878,2418714856,Chenna Keshava Swami Temple,place_of_worship,Religion,17.3235693,78.4791594,7682815031,27.713,Normal
HYD031879,12528926910,Chinna Ananthagiri Shivalayam Temple,place_of_worship,Religion,17.3606324,78.4290412,4175547859,4.131,Normal
HYD031880,254297792,Chinna Shirdi Sansthan,place_of_worship,Religion,17.46740948,78.53969694,2225436486,24.584,Normal
HYD031881,6847914707,Chittaramma Temple,place_of_worship,Religion,17.469604,78.421059,13300985306,16.794,Normal
HYD031882,1215747408,Church,place_of_worship,Religion,17.4634711,78.3643788,11101162912,11.363,Normal
HYD031883,13335606964,Church,place_of_worship,Religion,17.4959961,78.450312,3598279445,42.275,Normal
HYD031884,6853049496,Church Of Christ,place_of_worship,Religion,17.5189419,78.4430994,7694066173,9.233,Normal
HYD031885,1087429519,College,place_of_worship,Religion,17.5407573,78.36634578571429,3614500903,62.089,Normal
HYD031886,11736388701,College Temple,place_of_worship,Religion,17.4934213,78.3926507,2705360652,25.581,Normal
HYD031887,9885051444,Darbar Maisamma Temple,place_of_worship,Religion,17.3777472,78.4881263,306605216,14.931,Normal
HYD031888,626896781,Darga kamli wale shah sahab,place_of_worship,Religion,17.3661923,78.4871894,13318930949,9.869,Normal
HYD031889,3249987883,Dargah,place_of_worship,Religion,17.4108167,78.4637321,726158198,7.766,Normal
HYD031890,4583920522,Dargah,place_of_worship,Religion,17.3156469,78.5889448,7691886108,13.877,Normal
HYD031891,7290427633,Dargah,place_of_worship,Religion,17.3709946,78.4080297,3579906668,40.975,Normal
HYD031892,314542402,Dargah,place_of_worship,Religion,17.327695124999998,78.4796556,4313223659,13.47,Normal
HYD031893,358792173,Dargah Hazrat Aashiq-e-Khwaja (Peeli Dargah),place_of_worship,Religion,17.31370102,78.4785102,4183440916,49.028,Normal
HYD031894,8024029756,Dargah Hazrat Muhammad Abdul Qadeer Siddiqi Qadri,place_of_worship,Religion,17.3597206,78.4571872,8024029753,29.191,Normal
HYD031895,7236102044,Dargah Hazrat Syed Asadullah Shah Qadri Shaheed (Ra),place_of_worship,Religion,17.386534,78.3725207,2246173048,40.916,Normal
HYD031896,4472294393,Dargah Hussain Shah Wali,place_of_worship,Religion,17.4111173,78.3896203,3579914866,19.74,Normal
HYD031897,358770271,Dargah Sha Wajoodi Shamsi Chisti Qadri (RH),place_of_worship,Religion,17.3123874,78.47614126,7682570195,17.58,Normal
HYD031898,4979205057,Dargha Hazrath Syed Sadaatullah Qadri,place_of_worship,Religion,17.3537556,78.5645571,4943433873,23.427,Normal
HYD031899,4835494860,Dattatreya Temple,place_of_worship,Religion,17.3541531,78.5308784,3612549612,4.768,Normal
HYD031900,12383891765,Deccan Auto Limited,place_of_worship,Religion,17.5921094,78.2826435,4259990873,188.522,Extended
HYD031901,4436525194,Devi Chowk,place_of_worship,Religion,17.4149564,78.4948644,308938417,1.902,Normal
HYD031902,9885114652,Dhathatriya Swamy temple,place_of_worship,Religion,17.3496294,78.4734251,8522893134,20.318,Normal
HYD031903,4616437274,Divine Mercy Adoration Chapel,place_of_worship,Religion,17.4418737,78.5021432,3598260080,7.34,Normal
HYD031904,626647091,Divine Word Centre,place_of_worship,Religion,17.54402478235294,78.21803165294119,11311189879,66.465,Normal
HYD031905,10277936663,Durga Bhavani Abayanjaneya Swami Temple,place_of_worship,Religion,17.305052,78.4379842,5116580887,24.048,Normal
HYD031906,534091115,Durga Devi temple,place_of_worship,Religion,17.4387374,78.4481862,332447591,12.395,Normal
HYD031907,7021303739,Durga Gudi,place_of_worship,Religion,17.4436194,78.3918022,324210335,9.252,Normal
HYD031908,13437146158,Durga Temple,place_of_worship,Religion,17.5129515,78.4324192,2852309285,21.484,Normal
HYD031909,13673540507,Durga ma temple,place_of_worship,Religion,17.3789788,78.4748391,2178294766,12.791,Normal
HYD031910,13673658801,Durga mata temple,place_of_worship,Religion,17.3732467,78.4666248,7702381300,43.498,Normal
HYD031911,13673806805,Durga mata temple,place_of_worship,Religion,17.3755543,78.4692147,308525941,16.958,Normal
HYD031912,13673822797,Durga mata temple,place_of_worship,Religion,17.3772844,78.4641826,308527204,15.293,Normal
HYD031913,1473553063,Durga temple,place_of_worship,Religion,17.4142061,78.3819494,13381080121,29.975,Normal
HYD031914,6375052985,Durgamma Temple,place_of_worship,Religion,17.5092416,78.4067892,3550344947,22.409,Normal
